lat,lon,frp
-10.58179,-57.34138,2.6
-10.57544,-57.78571,1.2
-10.57024,-57.78484,1.4
-10.56965,-57.78796,3.1
-10.56508,-57.78379,1.4
-10.41619,-57.31923,0.9
-10.41528,-57.26689,1.8
-10.41474,-57.26982,2.6
-10.41385,-57.30341,2
-10.41332,-57.30634,1.6
-10.41279,-57.30927,1.6
-10.41226,-57.31221,1.9
-10.41172,-57.3152,1.9
-10.41118,-57.31818,0.9
-10.41064,-57.32117,0.9
-10.40883,-57.30244,1.5
-10.40829,-57.30539,1.4
-10.40776,-57.30831,1.4
-10.40723,-57.31123,1.8
-10.33585,-57.38708,1.1
-10.33415,-57.36806,1.3
-10.14421,-58.18904,0.4
-10.14206,-58.18597,1.4
-10.1414,-58.18941,1.4
-10.13949,-58.18454,1.4
-10.13886,-58.18799,1.4
-10.13822,-58.19144,1.3
-10.10848,-57.76438,0.9
-10.10326,-57.76343,0.9
-10.10269,-57.76659,0.9
-10.10211,-57.76975,0.9
-10.09748,-57.76557,0.5
-10.08872,-57.81335,2.8
-10.08814,-57.81651,2.8
-10.0864,-57.79649,1
-10.08582,-57.79966,1.3
-10.08117,-57.79553,1.1
-10.08057,-57.79877,1.2
-10.07592,-57.79465,1.1
-10.07533,-57.79788,1.2
-10.02814,-57.87662,0.6
-10.02752,-57.87994,0.6
-12.04735,-57.912,0.6
-12.04477,-57.91081,1.1
-12.0442,-57.91389,1.1
-12.04286,-57.90796,2.1
-12.04227,-57.91103,1.3
-12.04167,-57.9141,1.3
-12.04026,-57.90673,1
-12.03969,-57.90981,1
-12.03911,-57.91291,1
-12.03853,-57.91602,1.5
-12.03718,-57.91005,1.3
-12.03658,-57.91315,1.3
-12.03598,-57.91626,1.6
-12.03538,-57.91935,1.6
-12.0346,-57.90883,1
-12.03402,-57.91195,1
-12.03344,-57.91507,1.5
-12.03286,-57.91818,1.5
-11.99715,-57.19767,8.5
-11.9923,-57.19676,3.8
-11.9878,-57.60403,1.1
-11.98765,-57.60509,1.5
-11.98724,-57.60692,2.4
-11.98712,-57.60799,1.5
-11.98668,-57.60982,2.4
-11.98658,-57.6109,1.5
-11.98268,-57.604,1.5
-11.98214,-57.60692,1.5
-11.9816,-57.60986,1.5
-11.98106,-57.61281,1.5
-11.97706,-57.57861,3.6
-11.52431,-57.29647,2.1
-9.04409,-59.05777,0.8
-9.03831,-59.05671,0.8
-10.23916,-59.13863,1.5
-10.74701,-58.92179,2.5
-10.06558,-58.37232,1.3
-9.89699,-58.33578,1.5
-9.89621,-58.33311,1.6
-9.89556,-58.33663,1.6
-9.89013,-58.33557,1.6
-9.88948,-58.33908,1.9
-9.8847,-58.33451,1.9
-9.88406,-58.33802,3.3
-9.86906,-59.13267,1.9
-10.88785,-61.43115,1.5
-10.8889,-61.42588,1.5
-10.89441,-61.43193,1.5
-12.20464,-60.42619,1.4
-12.20555,-60.42172,2.9
-12.20722,-60.4316,3.9
-12.20811,-60.42705,6.9
-12.20899,-60.42255,6.9
-12.20963,-60.43215,5.2
-12.21055,-60.4276,5.2
-12.21147,-60.42308,10.7
-12.21312,-60.43306,1
-12.21402,-60.42848,1.6
-12.2149,-60.42395,1.6
-12.23079,-60.34256,3.2
-6.54453,-52.74975,1.1
-6.54056,-52.7491,1.9
-6.79118,-52.25611,1.5
-6.71268,-52.48766,2
-6.71216,-52.48643,2.3
-6.6748,-52.23216,1.2
-6.58736,-52.51538,2.5
-6.58644,-52.5178,2.5
-6.58335,-52.5122,2.4
-6.58254,-52.51718,2.5
-6.57946,-52.51153,2.4
-6.57936,-52.53661,1.8
-6.57864,-52.51652,1.9
-6.57543,-52.5361,1.6
-6.99801,-52.36645,1
-6.99417,-52.36581,1
-6.99033,-52.36518,2.1
-10.22578,-52.70119,2.3
-10.22214,-52.67703,1.6
-10.66658,-53.70902,0.9
-10.66355,-53.70309,0.9
-10.66265,-53.70826,0.9
-10.65961,-53.70236,2.7
-10.64261,-53.6656,1.5
-10.64137,-53.6672,1.6
-10.5506,-53.68086,3.2
-10.54755,-53.67506,1.8
-11.8081,-52.50021,4.1
-11.80738,-52.50452,2.2
-11.80447,-52.49958,2.1
-11.80376,-52.50389,1
-11.2827,-52.83652,1.9
-11.27898,-52.83588,1.9
-11.27821,-52.84043,1.9
-6.57594,-53.0186,1.2
-6.32782,-52.90768,0.6
-6.22529,-53.61247,1.3
-6.01385,-53.2378,3.7
-6.00973,-53.2371,1.6
-6.00622,-53.23274,1.6
-5.90233,-53.72678,2.7
-5.89808,-53.72598,2.7
-6.01034,-53.23342,1.6
-6.00912,-53.24081,0.6
-6.00499,-53.24013,0.6
-6.29157,-52.91903,1.5
-6.28756,-52.9183,1.4
-7.66984,-54.62349,1.4
-6.73618,-52.95457,0.8
-6.63277,-53.10388,1.4
-6.62994,-53.09602,1.4
-6.67443,-52.95488,1.3
-6.67042,-52.95425,1.3
-6.64026,-53.10882,0.7
-6.63681,-53.1046,0.7
-6.62873,-53.10316,1.4
-6.6259,-53.09538,1.1
-9.03057,-54.51759,1
-9.00917,-54.48892,1.9
-9.00563,-54.48405,1.9
-9.00492,-54.48809,1.9
-8.65455,-54.52822,2
-8.65384,-54.53229,2
-8.65312,-54.53635,2.5
-8.6524,-54.54044,2.5
-8.64341,-54.66758,1.1
-8.63907,-54.66681,1.1
-8.61239,-54.63265,1.9
-8.61167,-54.63689,1.9
-8.60805,-54.6319,1.9
-8.60733,-54.63613,1.9
-8.56901,-54.62521,2.1
-8.56828,-54.62942,2.1
-8.56755,-54.63359,1.3
-8.56467,-54.62444,2.1
-8.56394,-54.62867,2.1
-8.56321,-54.63285,1.3
-8.56034,-54.62367,1.9
-8.5596,-54.62791,1.9
-8.55888,-54.63209,2.9
-8.55527,-54.62714,1.9
-8.53425,-54.645,2.1
-8.51368,-54.39464,2.1
-8.50835,-54.60737,1.1
-8.50763,-54.61161,1.1
-8.50402,-54.60661,1.1
-8.48715,-54.75882,1.5
-8.48678,-54.76059,1.9
-8.48639,-54.76309,1.5
-8.48605,-54.76489,1.9
-8.48562,-54.7674,3.4
-8.48531,-54.76921,2.3
-8.56368,-54.81226,1.7
-8.56294,-54.81653,2.1
-8.55929,-54.81147,1.7
-8.55855,-54.81576,2.1
-8.51054,-54.75416,1.5
-8.5098,-54.75839,1.5
-8.50905,-54.76263,1.4
-8.50829,-54.76695,1.4
-8.50616,-54.75341,1.5
-8.50541,-54.75764,1.5
-8.50467,-54.76186,1.4
-8.50391,-54.76616,1.4
-8.50137,-54.75439,1.9
-8.50104,-54.75686,1.3
-8.50029,-54.76107,1.5
-8.49993,-54.76287,1
-8.49954,-54.76536,1.5
-8.4992,-54.76718,1
-8.49877,-54.76967,1.1
-8.49772,-54.74929,1.7
-8.49743,-54.75179,1.3
-8.497,-54.75354,1.9
-8.49667,-54.75603,1.3
-8.49555,-54.76208,1
-8.49516,-54.76457,1.5
-8.49482,-54.76638,1
-8.49305,-54.751,1.9
-8.49262,-54.75277,1.7
-8.49229,-54.75528,1.9
-8.49189,-54.75705,1.7
-8.49153,-54.75954,1.5
-8.49117,-54.76131,1.9
-8.49078,-54.76382,1.5
-8.49044,-54.76562,1.9
-8.49001,-54.76812,3.4
-8.48971,-54.76994,2.3
-9.86989,-54.86348,1.5
-10.70871,-53.92635,2.4
-10.70471,-53.92564,0.7
-10.7041,-53.92913,0.7
-10.45796,-53.82356,1.1
-10.45458,-53.81933,1
-10.45398,-53.82282,2.4
-10.45338,-53.82632,2.4
-10.43692,-54.32877,1.2
-10.43626,-54.33253,1.2
-9.98749,-53.88684,2.9
-9.98686,-53.89046,2.9
-9.93872,-53.80444,1.4
-9.93529,-53.80027,0.7
-9.93127,-53.79963,1.1
-9.62631,-53.57979,1
-9.62571,-53.5833,1.1
-9.62232,-53.57912,1
-9.61835,-53.57843,2.1
-9.41018,-54.48382,1.1
-9.72291,-54.60488,6.9
-9.7222,-54.60886,6.9
-9.7193,-54.60492,11.5
-9.71865,-54.60419,6.9
-9.71862,-54.60894,11.5
-9.71794,-54.60821,6.9
-12.1112,-54.24907,3.2
-12.11057,-54.25263,2.9
-12.10995,-54.2562,2.9
-12.10932,-54.25977,2.3
-12.10721,-54.24833,3.2
-12.10658,-54.2519,2.9
-12.10596,-54.25546,2.9
-12.10322,-54.24759,1.1
-12.10259,-54.25114,1.2
-12.09923,-54.24682,1.1
-12.09861,-54.25039,1.2
-11.47114,-54.32153,1.5
-11.31747,-54.02465,0.6
-11.3166,-54.05368,2
-11.19647,-54.07304,3.7
-11.13536,-53.88216,1
-11.04925,-54.17558,2.3
-11.04862,-54.17917,0.9
-11.77187,-54.51589,1.7
-11.7678,-54.51509,1.7
-11.76716,-54.51877,2.3
-11.76372,-54.5143,1.6
-11.76308,-54.51797,1.1
-11.75965,-54.51352,1.6
-11.75558,-54.51272,1.1
-11.75382,-54.54685,3.2
-11.75317,-54.55057,3.2
-11.75252,-54.55428,1.4
-11.75085,-54.51566,1.4
-11.74925,-54.573,0.9
-11.74677,-54.5149,1.6
-11.74516,-54.57224,2.2
-11.73125,-54.53121,1.5
-11.72717,-54.53043,1.8
-11.72388,-54.549,1.7
-11.72308,-54.52966,1.8
-11.719,-54.52889,1.5
-11.71834,-54.53261,2
-11.71768,-54.53633,2
-11.71702,-54.54005,3
-11.71425,-54.53185,2
-11.71359,-54.53557,2
-11.71017,-54.53109,1
-11.70951,-54.53481,1
-11.6824,-54.59179,1.6
-11.68173,-54.59553,3.9
-11.6783,-54.59103,1.6
-11.67494,-54.5451,4
-11.6743,-54.54885,6.5
-11.67084,-54.54441,4
-11.67019,-54.54816,6.5
-11.41737,-55.17446,1.7
-11.40921,-55.07163,2.5
-11.40495,-55.07088,0.8
-11.25801,-54.87138,1.4
-11.21341,-55.04964,1.1
-11.21269,-55.05366,2.3
-11.09607,-55.3003,5
-13.03295,-54.69201,3.1
-12.45531,-54.31206,1.3
-15.44081,-57.81053,4.1
-14.39211,-57.61174,1.7
-14.39236,-57.60837,1.4
-13.14689,-56.58016,1.9
-13.2891,-62.02057,8.2
-13.19055,-61.91169,7.6
-13.28273,-62.02197,10.7
-13.28156,-62.02461,9.8
-13.27632,-62.02056,6.1
-13.27516,-62.02316,4.4
-13.18943,-61.9171,6.3
-13.19469,-61.92398,4.8
-13.1912,-61.91301,10.4
-15.43872,-57.82119,4.6
-15.43899,-57.8189,5.1
-15.43977,-57.81585,4.6
-15.44,-57.81355,9.5
2.66058,-51.33042,1.5
-3.12581,-50.59244,1.7
-3.11984,-51.31767,1.1
-3.11939,-51.32069,0.8
-3.11895,-51.32367,0.8
-3.1073,-51.2599,1.8
-3.10687,-51.26291,4.3
-3.10304,-51.25302,1.9
-3.10142,-51.01104,0.6
-3.10139,-51.25569,2.4
-3.09618,-51.01027,0.7
-3.09578,-51.25792,2.4
-2.87144,-51.48059,6.1
-2.71178,-51.80486,18
-2.70767,-51.79857,7.5
-2.70645,-51.79715,4.6
-2.50237,-51.90926,2.5
-3.87565,-52.19625,1.6
-3.87077,-52.19543,1.6
-3.86997,-52.20089,2.1
-3.79812,-51.41962,1.9
-3.76679,-51.86695,2.1
-4.39728,-50.87652,2.7
-4.39192,-50.87552,2.7
-4.2648,-51.08494,0.9
-4.26431,-51.08821,0.9
-4.24394,-51.0793,0.9
-4.23862,-51.07861,2.1
-4.23818,-51.08169,1.6
-4.23774,-51.08469,1.6
-4.23729,-51.08776,1.7
-4.0641,-50.88361,1.1
-4.06361,-50.88694,1.3
-4.06312,-50.89026,1.3
-4.05876,-50.88268,1.1
-4.05827,-50.88601,1.3
-4.05778,-50.88935,1.3
-3.96185,-52.17183,3.6
-3.93136,-52.10531,1.3
-3.89419,-51.93425,3.4
-3.88921,-51.93354,1.3
-3.87113,-51.8185,1.6
-3.87072,-51.81463,1.7
-3.8699,-51.82039,1.7
-3.86613,-51.8177,1.6
-3.79856,-51.41664,1.3
-3.7669,-51.86591,2.2
-3.69371,-52.0146,1.3
-10.66994,-53.70757,1.5
-10.66701,-53.70953,1.9
-10.66505,-53.70702,1.5
-10.66433,-53.71235,2.2
-10.66282,-53.70362,2.9
-10.66213,-53.70897,1.9
-10.6609,-53.70108,2
-10.55439,-53.68141,1.4
-10.55164,-53.67992,3
-10.55021,-53.67526,1.4
-10.54952,-53.68068,1.4
-10.22505,-52.69881,1.6
-10.22464,-52.70192,1.6
2.34374,-50.97501,1.2
-2.07301,-52.07471,2.9
-2.05061,-52.06075,1.5
-2.04582,-52.06003,1.5
-2.49969,-49.02923,1.8
-2.04102,-52.0593,2
-2.85651,-53.32991,2.3
-3.37915,-53.62934,0.8
-8.57253,-54.62608,1.4
-8.57191,-54.63042,1.4
-8.5681,-54.62543,1.9
-8.56749,-54.62976,1.9
-8.56488,-54.61616,2
-8.56383,-54.81324,2.1
-8.56367,-54.62479,1.9
-8.56306,-54.6291,1.9
-8.55945,-54.81262,1.9
-8.55863,-54.62846,5.2
-8.51669,-54.60484,1.2
-8.51227,-54.7669,1.8
-8.51166,-54.60853,1.7
-8.50966,-54.75344,1.3
-8.50906,-54.75774,2.5
-8.50866,-54.60555,2
-8.50847,-54.76204,2.5
-8.50804,-54.60985,1.4
-8.50788,-54.76627,1.8
-8.50782,-54.60356,1.4
-8.50722,-54.60788,1.6
-8.50468,-54.75708,1.3
-8.50408,-54.7614,1.3
-8.50349,-54.76565,1.4
-8.50291,-54.76986,1.4
-8.50088,-54.75217,1.8
-8.49969,-54.76078,1.3
-8.4991,-54.76504,1.4
-8.49648,-54.75161,4.4
-8.49589,-54.75589,1.4
-8.4953,-54.76016,1.4
-8.49092,-54.75949,1.4
-8.49033,-54.76376,4.9
-8.48975,-54.76798,4.9
-9.00766,-54.48207,1.6
-9.00703,-54.4866,1.6
-9.0064,-54.49109,0.7
-8.65669,-54.52821,2.4
-8.65607,-54.53269,2.4
-8.65545,-54.53718,5.1
-8.64606,-54.66987,1
-8.64164,-54.66925,1.1
-8.61239,-54.63206,2
-8.61177,-54.63635,2
-8.61098,-54.62951,2.4
-8.61039,-54.63383,2.4
-8.60796,-54.6314,2
-8.60733,-54.63571,2
-8.60596,-54.63316,2.4
-10.45829,-53.82481,1.6
-10.45417,-53.81889,1.6
-10.45347,-53.82418,1.6
-9.98805,-53.88966,3.1
-9.98792,-53.89069,4.1
-9.7211,-54.60471,9.1
-9.72047,-54.60928,9.1
-9.62607,-53.57927,2
-9.61881,-53.57706,1.6
-1.74193,-53.58101,0.8
-1.73763,-53.58037,1.4
-1.71671,-53.74356,1.3
-1.7161,-53.74751,2.2
-3.56911,-54.76101,1.8
-3.56504,-54.76034,1.8
-3.49764,-54.68443,1
-3.46385,-54.48722,1.5
-3.46257,-54.48699,2.3
-3.44857,-54.89913,2.8
-3.38567,-53.79697,1.9
-3.3056,-54.91651,2.2
-3.20701,-53.93872,1.4
-3.19224,-54.57206,0.6
-3.06971,-54.88464,2
-3.06569,-54.88407,2
-2.8731,-54.15079,2.8
-2.87305,-54.15196,2.2
-2.80073,-54.48117,3.3
-2.64005,-54.87371,1.1
-3.56964,-54.75745,3.8
-3.56557,-54.75677,3.8
-3.56451,-54.7639,1.8
-3.5615,-54.75609,1.3
-3.56097,-54.75966,1.3
-3.49819,-54.6808,1
-3.47767,-54.27753,1.9
-3.46438,-54.87651,2.6
-3.44909,-54.89565,2.8
-3.44505,-54.89504,2.8
-3.39001,-53.79765,1.9
-3.06919,-54.88806,7.1
-3.06516,-54.88749,7.1
-2.87362,-54.14828,2
-2.8092,-54.20438,1.4
-2.80128,-54.47758,3.3
-2.69555,-54.62344,5.3
-2.69552,-54.62381,5.3
-2.1898,-54.45947,3.6
-3.66483,-54.67132,1.3
-3.61376,-55.28775,2.7
-4.48036,-54.85119,1.1
-4.47978,-54.85503,1.1
-4.47569,-54.85426,1
-4.44362,-54.98273,0.5
-4.43954,-54.98215,1.3
-4.42772,-55.06017,0.7
-4.42719,-55.06369,1.1
-4.41622,-54.83065,0.6
-4.41568,-54.83429,1.4
-4.4121,-54.83014,0.8
-4.38096,-54.79487,1.7
-4.38038,-54.79864,2.2
-4.22254,-55.10078,1.1
-4.22199,-55.10439,1.8
-4.02772,-54.57645,0.7
-3.66538,-54.66759,1.1
-7.88942,-54.93159,1.2
-7.88512,-54.93097,1.2
-7.88433,-54.9059,1.5
-7.88315,-54.91413,2
-7.88082,-54.93037,0.8
-7.87944,-54.90938,1.5
-7.87885,-54.91347,2
-7.8278,-54.90188,1.4
-7.82406,-54.89721,1
-7.82349,-54.90131,1
-7.77782,-54.9871,1.9
-7.77723,-54.99114,1.5
-7.5683,-55.12745,0.9
-7.56778,-55.13026,1.4
-7.56772,-55.13134,1.1
-7.27706,-54.96744,1.2
-7.27401,-54.96727,1.8
-7.27281,-54.9668,1.2
-8.52822,-55.32436,1.1
-8.44694,-55.23381,1.3
-8.44584,-55.24162,0.8
-8.44529,-55.24554,0.8
-8.44269,-55.23324,1.3
-8.44104,-55.245,0.8
-8.42681,-55.2229,0.8
-8.42626,-55.22683,0.8
-8.42571,-55.23076,1.1
-8.42517,-55.23468,1.1
-8.3868,-54.83205,2.6
-8.20105,-54.88099,2
-8.18557,-54.80225,2.3
-8.16417,-55.07858,1.1
-8.1636,-55.08259,1.1
-8.16047,-55.0739,1.1
-8.1599,-55.07795,1.1
-8.15335,-54.8104,1.4
-8.15283,-54.81106,1.6
-8.12635,-55.31388,1.4
-8.09797,-54.94592,6.3
-8.09739,-54.95,5.1
-8.09366,-54.94532,1
-8.09308,-54.94939,1.5
-8.08877,-54.94882,1.5
-8.08819,-54.95283,1.5
-8.68402,-54.97672,1.7
-4.48305,-55.56274,1.7
-4.07951,-56.00679,1.4
-4.07571,-56.00626,1.8
-9.26256,-57.86982,1.1
-9.25891,-57.86926,1.3
-9.25588,-57.86448,1.3
-9.25526,-57.86872,1.3
-9.25161,-57.86818,1.1
-9.24008,-57.18228,1.2
-9.23562,-57.18636,1.5
-9.19187,-56.79507,1.7
-9.19118,-56.79988,2.1
-9.18799,-56.79456,1.7
-9.1873,-56.79936,2.1
-9.85521,-58.03989,0.9
-9.81264,-56.65968,1.4
-9.81194,-56.66476,1.4
-9.66101,-56.96579,1.1
-9.59773,-57.74169,1.2
-9.59709,-57.74607,1.2
-9.59404,-57.74113,1.2
-9.5934,-57.74551,1.2
-9.5205,-57.9899,1
-9.51999,-57.99152,1.4
-9.51685,-57.98936,1
-9.51635,-57.99098,1.8
-9.50401,-57.82285,0.5
-9.39755,-57.83995,1.2
-9.39692,-57.84421,1.2
-9.38973,-57.81681,2
-10.42414,-57.18377,2.6
-10.42177,-57.3102,2.8
-10.42159,-57.25682,2.2
-10.41863,-57.30486,1.7
-10.41776,-57.25624,2.8
-10.4166,-57.31902,1.5
-10.4164,-57.26578,2.1
-10.41572,-57.27055,2.3
-10.41413,-57.30904,1.9
-10.41345,-57.31378,1.9
-10.41278,-57.31848,1.5
-10.41256,-57.26523,2.1
-2.6381,-49.01685,0.9
-2.3759,-49.74533,0.7
-10.41189,-57.26999,2.3
-10.34119,-57.78994,1.1
-3.07739,-50.42179,1.5
-3.07793,-50.4182,1.5
-3.09969,-50.53128,1
-3.12513,-50.3647,1.2
-3.12567,-50.36119,1.2
-3.12611,-50.36263,1.8
-3.15121,-50.15017,0.8
-3.15173,-50.14652,0.8
-3.15232,-50.14922,1
-3.27385,-50.4982,2.4
-10.32266,-57.7868,0.7
-10.32203,-57.79123,0.9
-10.12251,-57.28307,1
-10.11869,-57.28253,1
-10.10754,-57.75897,0.7
-4.66101,-46.19658,8
-4.66024,-46.19485,12.5
-4.66005,-46.2037,8
-4.65923,-46.20195,16.2
-10.1069,-57.76342,1.4
-10.10626,-57.76787,1.4
-10.10319,-57.76284,1.4
-4.65381,-46.19523,8
-4.65288,-46.20218,8
-4.65206,-46.20048,16.2
-10.10255,-57.76731,1.4
-10.09249,-57.8111,2
-10.09062,-57.81236,2.6
-10.08957,-57.79406,0.8
-10.0889,-57.79852,1.2
-10.08878,-57.81062,2
-10.08815,-57.81507,1.9
-10.08699,-57.79673,2.3
-10.08691,-57.81185,2.6
-10.0852,-57.79797,1
-10.08216,-57.79298,1
-10.0815,-57.7974,1
-10.07846,-57.79242,1.4
-10.0778,-57.79681,2
-10.0286,-57.87457,1.3
-10.02796,-57.8789,1
-10.28959,-58.11993,0.9
-10.1433,-58.18237,1.6
-10.14269,-58.18659,1.6
-10.14264,-58.18394,1.7
-10.14209,-58.19081,1.1
-10.14201,-58.18816,1.7
-10.13906,-58.18604,1.6
-10.13838,-58.18761,1.7
1.49755,-56.07207,0.5
-2.57914,-58.00981,0.9
-2.56492,-58.07835,1.7
-3.35741,-57.43877,0.7
-2.56152,-58.07783,1.7
-9.04599,-59.06226,0.7
-9.04366,-59.05416,4.4
-9.0402,-59.05363,1
-9.21463,-59.58649,0.4
-9.11632,-59.50051,1.1
-9.9244,-58.38243,1
-9.89871,-58.33215,0.9
-9.89691,-58.33339,2.3
-9.89331,-58.33286,2.3
-9.89269,-58.33699,1.2
-9.88972,-58.33231,1.8
-9.8891,-58.33646,3.9
-9.88551,-58.33591,3.9
-9.88278,-58.4029,0.8
-9.8792,-58.40237,1.6
-9.87562,-58.40183,1.6
-9.87064,-59.12863,1.1
-9.87006,-59.13245,1.1
-9.81493,-59.00182,1.4
-9.81145,-59.00128,0.7
-9.76064,-59.09291,1.9
-9.6625,-58.45553,0.9
-9.62659,-58.93578,1.2
-10.24121,-59.13472,0.9
-10.24063,-59.1386,0.9
-10.23715,-59.13807,0.8
-10.23174,-59.52678,1.1
-10.20488,-59.54182,0.7
-10.06702,-58.36916,2.2
-10.06436,-58.26237,1.2
-10.04497,-59.35677,0.6
-3.42387,-59.87014,0.5
-3.34646,-59.75909,1.2
-3.31919,-59.71596,1
-3.31641,-59.71199,0.6
-3.31309,-59.71148,0.6
-2.69572,-59.50601,0.8
-2.29357,-59.09941,0.8
-3.31255,-59.71493,1.4
-3.28969,-59.43187,1.1
-3.24598,-59.75425,0.8
-2.29302,-59.10287,1.1
-3.71859,-59.37064,0.7
-3.71854,-59.67583,1.3
-3.71637,-59.68967,2.6
-3.71176,-59.32685,3.9
-3.71122,-59.33034,1.5
-3.70843,-59.32634,1
-3.70803,-59.67775,1.1
-6.94215,-59.62407,0.7
-6.8073,-59.16384,0.9
-9.29574,-60.86287,2.2
-9.23874,-60.90042,2.8
-9.2015,-60.62126,0.5
-9.15569,-59.67542,2.2
-9.05963,-60.44041,1.4
-8.98849,-60.57739,1.5
-8.98407,-60.58388,0.8
-9.29629,-60.85936,2.2
-9.2426,-60.8975,1.2
-9.24206,-60.90094,0.8
-9.23927,-60.89697,1.6
-9.22423,-60.8623,0.8
-9.21645,-59.64304,0.6
-9.21589,-59.6467,0.6
-9.07467,-60.65172,0.7
-9.05908,-60.44394,1.4
-9.05158,-60.53656,1.2
-9.0477,-60.53955,0.9
-8.98795,-60.5809,1.7
-8.9874,-60.58441,1.7
-8.98461,-60.58037,0.8
-8.74547,-60.4635,1.6
-9.92682,-59.92658,1.4
-9.87195,-60.21751,1
-9.86859,-60.217,1
-9.85711,-60.31416,0.8
-9.46678,-60.41746,1.1
-9.4163,-60.30051,2.1
-9.46733,-60.41392,1.4
-10.04073,-60.43715,1.6
-10.03068,-60.43556,0.9
-3.58103,-60.5729,1.4
-3.57385,-60.59679,0.9
-3.57106,-60.59278,0.8
-3.56057,-60.63765,0.6
-2.48974,-61.11728,0.7
-3.58437,-60.57342,1
-3.57769,-60.57237,1.4
-3.57051,-60.59627,0.8
-3.56446,-60.63468,0.6
-3.54825,-60.58564,0.8
-3.54769,-60.58913,0.9
-3.42026,-60.13139,1
-2.95426,-60.01614,0.7
-3.7042,-60.3036,0.8
-7.96913,-61.38249,0.8
-7.87949,-61.39347,1.9
-7.84001,-61.62122,0.7
-7.83784,-61.41915,0.8
-7.83728,-61.42265,1.3
-7.83667,-61.62069,0.7
-7.83451,-61.41862,0.8
-9.34248,-62.21382,2.6
-9.33913,-62.21328,2.6
-9.33855,-62.21685,2.6
-9.33577,-62.21274,2.2
-9.23558,-62.64051,1.1
-9.169,-62.26708,1
-9.1605,-62.29881,1.2
-9.1577,-62.29467,1.2
-9.15713,-62.29826,1.2
-9.12531,-61.34099,1.3
-9.084,-62.64673,0.8
-9.07429,-61.68478,0.5
-8.97944,-62.40627,0.7
-8.97886,-62.40988,0.7
-8.95802,-62.41021,1.1
-8.83037,-62.53077,0.8
-8.55591,-62.47622,1.3
-8.55252,-62.47567,1.3
-8.23129,-61.35279,1.1
-8.15473,-61.36212,0.7
-8.15417,-61.36561,1.3
-8.1514,-61.36159,1
-8.15084,-61.36508,0.7
-8.13391,-61.32599,0.9
-8.10952,-61.35077,1
-7.95909,-61.7052,1.5
-9.82209,-62.11582,0.5
-9.81874,-62.11528,2.4
-9.81596,-62.11119,1.1
-9.8154,-62.11473,2.4
-9.78866,-62.30396,1
-9.74887,-62.31584,0.6
-9.67424,-62.51393,0.6
-9.67366,-62.51755,1.3
-7.59007,-63.22527,0.6
-7.52434,-63.63098,1.4
-6.92363,-63.01764,0.7
-6.92077,-63.01319,0.7
-6.67702,-62.97986,1.7
-7.9385,-63.79101,1.9
-7.93476,-63.39108,1.1
-7.93125,-63.3905,0.4
-9.331,-63.77275,1.5
-9.32748,-63.77215,1.4
-9.32265,-63.77951,1.3
-9.09365,-63.25638,0.7
-9.09019,-63.25581,0.7
-9.05422,-63.54305,1.1
-9.05072,-63.54248,1.1
-9.05009,-63.54639,1.5
-8.99627,-63.54552,5
-8.99341,-63.54102,3.2
-8.99276,-63.54493,5
-8.97624,-63.37966,0.8
-8.89651,-63.91468,1.4
-8.82954,-63.19865,1.2
-8.82608,-63.19808,1.2
-8.67449,-63.28014,1.3
-8.67102,-63.27957,0.5
-8.64066,-63.62347,2
-8.64058,-63.62252,2
-8.63713,-63.62291,1.2
-8.60875,-63.28907,0.7
-8.60527,-63.28849,2.4
-8.60306,-63.28021,1.7
-8.60242,-63.28407,2.4
-8.59958,-63.27964,1.2
-8.59894,-63.28349,2.6
-8.59538,-63.41411,0.9
-8.59474,-63.41801,1.1
-8.59189,-63.41353,0.6
-8.54271,-63.33873,0.8
-8.80282,-64.14814,1
-8.66873,-64.10142,1
-8.66794,-64.10222,1.1
-8.7441,-66.58166,1.7
-8.31195,-64.0216,1
-8.25995,-64.00018,0.9
-8.74436,-66.60521,1.1
-8.25916,-64.00095,1
-9.5813,-63.15964,1.8
-8.74475,-66.57787,2.8
-8.74761,-66.5862,1.7
0.6693,-50.66958,0.7
-9.57786,-63.15908,0.6
-9.52136,-63.88804,2.2
-9.51768,-62.92327,1.6
-9.51427,-62.92271,1.6
-9.4979,-63.28154,0.7
-9.49445,-63.28099,0.8
-9.49382,-63.28479,1.3
-9.39418,-63.67256,2.4
-9.39407,-63.67368,2.8
-9.39353,-63.67648,2.4
-9.39119,-63.66917,2.6
-8.74853,-66.60595,20.8
-9.39067,-63.67198,2.4
-9.39056,-63.67309,2.8
-9.38769,-63.66859,2.5
-9.38418,-63.668,2.5
-9.38354,-63.67193,2.2
-8.18915,-64.06634,1.8
-8.18553,-64.06573,1.8
-8.18484,-64.06992,1.8
-9.4717,-64.34643,1.6
-8.75269,-66.60671,20.8
-9.47101,-64.35062,1.2
-9.46739,-64.35001,1.2
-9.46463,-64.36679,1
-8.75686,-66.60746,1.4
-9.46447,-64.34521,1.3
-3.27436,-50.49475,2.8
-3.28534,-50.07501,0.4
-8.35121,-70.54102,0.9
-8.35537,-70.54919,1.7
-2.49376,-49.0284,1.4
-2.63216,-49.01599,0.9
-3.099,-49.1794,1.4
-0.99822,-48.85978,1.4
-0.99884,-48.85563,1.4
-0.99966,-48.85988,2.2
-7.92586,-71.56484,1.6
