lat;lon;frp
-9189420;-65567820;5.1
-9179950;-65555950;6.8
-9178420;-65569550;12.0
-9178170;-65453080;4.4
-9176990;-65560880;12.8
-9175210;-65569260;16.6
-9174750;-65570120;12.0
-9174040;-65565800;12.0
-9173830;-65560580;50.6
-9173320;-65561470;12.8
-9171540;-65569850;16.6
-9170850;-65565510;16.6
-9170370;-65566380;13.3
-9170160;-65561170;50.6
-9169650;-65562060;46.8
-9169470;-65556810;50.6
-9168940;-65557720;46.8
-9168220;-65553350;34.6
-9166490;-65561750;17.1
-9165800;-65557400;17.1
-9165260;-65558300;46.8
-9163470;-65432800;19.5
-9160740;-65549270;16.1
-9156450;-65451080;13.1
-9154560;-65447780;12.4
-9152380;-65496840;57.5
-9151680;-65492450;51.2
-9148700;-65497460;153.7
-9145020;-65498060;153.7
-9144320;-65493680;152.6
-9142380;-65552270;4.5
-9142040;-65503050;117.0
-9141340;-65498670;117.0
-9140640;-65494290;45.0
-9137660;-65499280;117.0
-9136960;-65494880;45.0
-9134680;-65504280;75.8
-9133270;-65495480;46.5
-9131000;-65504880;75.8
-8596220;-64141710;28.9
-8595640;-64138150;32.5
-8592200;-64142390;28.9
-8591620;-64138850;32.5
-8591030;-64135290;32.5
-8588760;-64146600;30.5
-8587590;-64139520;45.1
-8584730;-64147260;30.5
-8584150;-64143730;30.5
-8580130;-64144390;2.1
-8376410;-64072680;8.5
-8252010;-64076330;10.6
-8236880;-64211240;12.6
-8236290;-64207700;53.4
-8232850;-64211910;8.0
-8232260;-64208360;8.0
-8231670;-64204810;8.0
-8231080;-64201260;16.9
-8227640;-64205470;8.0
-8227050;-64201920;16.9
-8224040;-64058650;26.6
-8220580;-64062960;26.6
-8219980;-64059320;26.6
-8198170;-64103750;5.1
-8155560;-64047740;13.5
-8155040;-64070240;11.0
-8154970;-64044110;9.1
-8149270;-64086080;4.7
-9209960;-65784360;8.6
-9209260;-65780110;8.6
-9208560;-65775860;8.5
-9208520;-65779620;51.6
-9207870;-65771610;8.5
-9207850;-65775360;7.4
-9207180;-65771110;7.4
-9205640;-65780690;128.0
-9205570;-65784460;51.6
-9204940;-65776440;6.3
-9204900;-65780200;51.6
-9204240;-65772200;6.3
-9204230;-65775960;7.4
-9203550;-65771700;7.4
-9203540;-65767950;5.4
-9201310;-65777030;6.3
-9200620;-65772790;6.3
-9200600;-65776540;12.2
-9199930;-65772290;12.2
-9196970;-65777120;12.2
-9196300;-65772890;12.2
-9194020;-65781960;17.1
-9193340;-65777710;17.2
-9192670;-65773470;17.2
-9190390;-65782530;17.1
-9189720;-65778290;17.2
-9133630;-65730680;5.8
-9116140;-64398910;5.7
-9112220;-64399570;5.7
-9093960;-64387020;11.1
-9093930;-64384330;8.6
-9093110;-64382000;11.1
-9093110;-64379300;8.6
-8874610;-64204760;3.8
-9514780;-65728070;6.2
-9511160;-65728650;12.7
-9361610;-65773930;12.3
-9360930;-65769680;16.5
-9341620;-65742320;5.7
-9339910;-65777510;25.5
-9339220;-65773270;8.5
-9336290;-65778080;6.8
-9335590;-65773830;7.9
-9531630;-65643460;11.7
-9510520;-65651300;5.8
-9449960;-65509970;3.7
-9446990;-65514880;6.8
-9446290;-65510550;7.9
-9445040;-65479460;24.2
-9441370;-65480060;7.0
-9440660;-65475690;6.0
-9438400;-65485020;7.0
-9349800;-65444570;37.5
-9349100;-65440160;37.5
-9347520;-65453920;64.5
-9346820;-65449550;64.5
-9345410;-65440770;37.5
-9345250;-65463270;35.1
-9344550;-65458900;35.1
-9343840;-65454520;41.0
-9343140;-65450140;41.0
-9341730;-65441360;5.8
-9341570;-65463870;35.1
-9340870;-65459500;35.1
-9340160;-65455120;41.0
-8485360;-62606820;10.6
-8484910;-62657120;29.5
-8482280;-62589000;15.7
-8481510;-62584540;19.8
-8481240;-62662280;37.4
-8478130;-62662080;20.0
-8476020;-62658610;27.4
-8475080;-62626880;103.6
-8473530;-62617990;102.0
-8472960;-62631010;125.4
-8472560;-62586010;11.1
-8472220;-62626560;125.4
-8471780;-62581460;11.1
-8471210;-62604630;3.6
-8470620;-62627620;171.5
-8469260;-62608730;7.4
-8469070;-62618740;11.1
-8468300;-62614290;14.5
-8468090;-62586730;11.1
-8467740;-62681970;41.6
-8465770;-62678470;24.8
-8465190;-62596460;82.2
-8464410;-62591960;82.2
-8460330;-62610240;7.1
-8459930;-62592650;82.2
-8459380;-62615790;10.1
-8457320;-62592190;12.4
-8454650;-62588750;5.2
-8449210;-62653260;7.5
-8436610;-62659940;13.0
-8422510;-62657740;14.8
-8858730;-63013260;13.2
-8856640;-63012840;14.2
-8852960;-62928630;27.9
-8852250;-62950250;6.9
-8848640;-62955140;6.0
-8847890;-62925170;34.6
-8847130;-62928730;97.3
-8846960;-62954580;7.9
-8846430;-62924530;39.4
-8844280;-62930090;207.3
-8843550;-62925910;34.6
-8842790;-62929470;97.3
-8833270;-62952590;7.1
-8828930;-62953320;7.1
-8828230;-62949140;7.1
-8823900;-62949870;8.2
-8820050;-63137130;5.1
-8815790;-63137940;5.1
-8812210;-63142760;7.8
-8809170;-63020830;6.2
-8808470;-63016700;12.9
-8806260;-63029830;7.2
-8805560;-63025690;6.2
-8804860;-63021560;6.2
-8804160;-63017420;12.9
-8802040;-63004990;6.5
-8798650;-63140750;14.8
-8788160;-63079530;19.5
-8788050;-62816800;6.5
-8784990;-62904620;16.2
-8784010;-63029400;7.8
-8783880;-63080330;20.1
-8783290;-63025240;7.8
-8782510;-63046550;7.5
-8781800;-63042430;7.5
-8781100;-63038310;6.6
-8779680;-63030060;7.8
-8779600;-63081150;20.1
-8777850;-62809740;6.9
-8776880;-62987820;1.9
-8775280;-63081760;11.7
-8774570;-63077640;11.7
-8773860;-63073520;6.1
-8769820;-62815480;7.6
-8769090;-62811200;7.6
-8766860;-62903320;6.0
-8764710;-62811940;5.9
-8763230;-62908270;7.8
-8758160;-62904770;12.9
-8752700;-63038740;3.6
-8424020;-62666620;22.4
-8422650;-62712220;25.6
-8418210;-62712960;25.6
-8418050;-62658450;14.8
-8395910;-62689480;16.6
-8393750;-62703450;29.8
-8392230;-62694620;35.0
-8391470;-62690190;32.5
-8384870;-62704900;29.6
-8383340;-62696040;29.7
-8377640;-62709260;9.2
-8376910;-62704840;9.2
-8376750;-62710750;12.6
-8375980;-62706330;12.6
-8373200;-62709960;9.2
-8372460;-62705540;9.2
-8371540;-62707030;12.6
-8356170;-62717330;10.8
-8751530;-63817800;3.4
-8606780;-63827130;10.9
-8606160;-63823430;20.0
-8599060;-64108440;30.6
-8543750;-63999560;3.3
-8517900;-64044590;6.8
-8514330;-63873110;3.1
-8476110;-63920970;15.0
-8472650;-63925310;10.3
-8472020;-63921640;15.0
-8361720;-64008230;6.5
-8270510;-64036130;7.1
-8269880;-64034520;11.3
-8211970;-63985810;6.5
-8178970;-63888870;4.4
-8162540;-64016470;4.1
-8158980;-64017230;6.4
-7968680;-63464750;5.3
-7964430;-63465450;12.7
-7961660;-63470090;44.0
-7961010;-63466090;11.1
-7960870;-63470130;40.5
-7960670;-63490720;2.0
-7960350;-63462100;11.1
-7960190;-63466140;12.7
-7960030;-63490690;3.1
-7959510;-63462170;12.7
-7958820;-63458190;5.5
-7956100;-63462790;11.1
-7955450;-63458810;8.1
-7952840;-63496070;13.5
-7952190;-63492100;5.0
-7949250;-63500750;4.9
-7942280;-63378400;4.8
-7940810;-63378670;6.0
-7940420;-63473600;4.8
-7937190;-63506810;13.5
-7936170;-63474300;18.1
-7935520;-63470310;9.8
-7924480;-63508920;2.6
-7911360;-63482520;10.4
-8763080;-63311910;3.1
-8758840;-63312620;4.0
-8722570;-63355320;3.9
-8719020;-63359960;5.7
-8718340;-63356020;3.9
-8705660;-63358120;2.1
-8701620;-63359360;23.8
-8701440;-63358830;2.1
-8697400;-63360070;23.8
-8697210;-63359540;39.5
-8675880;-63335170;5.4
-8671650;-63335890;9.6
-8667410;-63336580;9.6
-8655220;-63210930;7.0
-8654550;-63206900;7.0
-8653880;-63202850;9.0
-8649610;-63203590;52.7
-8647810;-63245390;35.8
-8646010;-63208350;47.4
-8642440;-63291630;4.7
-8627180;-63252980;11.8
-8626500;-63248940;23.1
-8613030;-63247050;3.5
-8612340;-63243010;4.6
-8594320;-63291440;4.3
-8589150;-63438980;8.2
-8572980;-63262010;4.2
-8572320;-63257970;2.4
-8571770;-63262180;8.0
-8571070;-63258160;3.9
-8563120;-63255370;3.8
-8559770;-63235150;4.8
-8559530;-63260120;12.9
-8558860;-63256080;12.9
-8554590;-63256810;12.9
-8551000;-63261550;3.7
-8463680;-63414820;12.8
-8455880;-63420180;10.7
-8455220;-63416220;12.7
-8440790;-63381970;7.1
-8435890;-63378720;4.6
-8435230;-63374800;4.6
-8434660;-63500210;4.8
-8434310;-63395260;4.5
-8433650;-63391310;4.5
-8432080;-63407870;2.8
-8430990;-63375510;4.6
-8429410;-63392000;14.2
-8428080;-63384080;12.2
-8426750;-63376210;13.2
-8419600;-63385470;7.0
-8418930;-63381520;6.0
-8414680;-63382200;6.0
-8654810;-62615130;7.5
-8643070;-62680520;4.4
-8642910;-62598900;8.2
-8642150;-62594460;15.1
-8640720;-62612960;4.3
-8634680;-62577420;148.4
-8051750;-63928940;12.4
-8021340;-63621820;1.4
-7992790;-63682190;25.2
-7992130;-63678330;17.0
-7991400;-63678770;20.3
-7990580;-63694420;13.9
-7989930;-63690590;13.9
-7989740;-63694900;32.4
-7989270;-63686740;25.2
-7989110;-63691050;32.4
-7988610;-63682890;25.2
-7988480;-63687200;17.7
-7987950;-63679040;17.0
-7987850;-63683340;17.7
-7987220;-63679470;6.2
-7984930;-63691750;32.4
-7984300;-63687890;17.7
-7983030;-63680170;6.2
-7982400;-63676300;6.2
-7981770;-63672430;3.1
-7956380;-63596740;9.0
-7955740;-63592830;9.0
-7954710;-63664970;6.3
-7954130;-63556790;8.0
-7954070;-63661100;6.5
-7950520;-63665660;2.4
-7949250;-63605920;3.6
-7931410;-63576690;3.8
-8388930;-62886190;19.5
-8388210;-62881920;19.5
-8380870;-62891900;10.4
-8379440;-62883390;8.4
-8376480;-62892620;10.4
-8375770;-62888400;8.4
-8375050;-62884120;8.4
-8371570;-62809310;193.0
-8371390;-62889140;12.9
-8370660;-62884850;12.9
-8368610;-62818730;10.0
-8367160;-62810050;23.6
-8366430;-62805710;23.6
-8363390;-62868450;37.0
-8325330;-62883650;15.1
-8324590;-62879350;17.1
-8321670;-62888670;15.1
-8320200;-62880090;17.1
-8309830;-62819660;3.8
-8305420;-62820400;9.3
-8303490;-62940060;5.8
-8303130;-62939670;7.3
-8298430;-62962740;7.7
-8297910;-62962420;5.5
-8297340;-62826200;5.4
-8291030;-62920210;4.6
-8281540;-62863880;7.0
-8281320;-62864440;6.4
-8278480;-62899750;14.0
-8277850;-62868930;6.3
-8264650;-62871100;70.4
-8263200;-62862440;14.3
-8263030;-62942010;10.1
-8260350;-62818380;13.6
-8259370;-62947020;57.1
-8251340;-62952720;9.0
-8247110;-62820620;67.1
-8231650;-62916410;5.6
-8228700;-62819190;5.6
-8224290;-62819930;15.6
-8220600;-62825000;15.6
-8219870;-62820670;15.6
-8219130;-62816330;37.2
-8218390;-62811990;37.2
-8215450;-62821410;7.9
-8214710;-62817070;8.9
-8213970;-62812720;8.9
-8211890;-62906490;71.3
-8211160;-62902190;71.3
-8208240;-62911520;44.5
-8205980;-62872060;80.0
-8204500;-62863410;35.1
-8201580;-62872790;80.0
-8200830;-62868470;80.0
-8200090;-62864150;35.1
-8197850;-62851160;232.1
-8196430;-62869190;7.6
-8192020;-62869920;7.6
-8189700;-62830180;10.1
-8188950;-62825840;10.1
-8177850;-62814240;24.0
-8466960;-62731760;13.2
-8417600;-62762600;12.4
-8416100;-62753880;79.7
-8413180;-62763340;20.9
-8412430;-62758980;53.6
-8407930;-62732750;74.6
-8405760;-62746630;290.8
-8405000;-62742260;182.6
-8403500;-62733500;74.6
-8402920;-62782950;14.4
-8402740;-62729100;74.6
-8402170;-62778600;14.2
-8401330;-62747360;228.8
-8400580;-62742980;35.0
-8399820;-62738600;35.0
-8399060;-62734210;43.3
-8398310;-62729830;43.3
-8396150;-62743700;35.0
-8395390;-62739310;35.0
-8394630;-62734930;43.3
-8393870;-62730550;43.3
-8389430;-62731260;23.4
-8372390;-62759880;21.1
-8371670;-62755520;13.4
-8371620;-62782470;23.7
-8371110;-62756860;55.6
-8370930;-62751140;13.4
-8369390;-62796290;142.6
-8368660;-62791940;115.8
-8367970;-62760640;19.7
-8367930;-62787580;115.8
-8367240;-62756270;25.4
-8367200;-62783230;23.7
-8366510;-62751890;25.4
-8366470;-62778870;23.7
-8365780;-62747510;21.5
-8365700;-62801380;75.9
-8364980;-62797050;75.9
-8364250;-62792690;21.3
-8363550;-62761410;19.7
-8363520;-62788340;21.3
-8362820;-62757020;25.4
-8362790;-62783990;23.7
-8362060;-62779630;23.7
-8358410;-62730690;6.6
-8358390;-62757770;5.2
-8358370;-62784730;23.7
-8357660;-62726250;6.6
-8357640;-62780360;23.7
-8356920;-62749010;3.6
-8341430;-62792030;11.8
-8340700;-62787690;24.5
-8332580;-62766600;24.7
-8331830;-62762230;12.5
-8328150;-62767340;24.7
-8306760;-62775330;7.9
-8297160;-62772450;8.9
-8280230;-62779830;5.3
-8276630;-62779750;12.5
-8275800;-62780560;5.3
-8275030;-62776100;5.3
-8272210;-62780520;13.3
-8271380;-62781310;8.9
-8269970;-62794370;35.3
-8269240;-62790000;59.5
-8269230;-62795120;13.4
-8268510;-62785640;59.5
-8267720;-62786410;167.9
-8266950;-62782050;8.9
-8264820;-62790750;29.7
-8264090;-62786380;29.7
-8263360;-62782000;7.9
-8234580;-62800250;10.7
-8233850;-62795890;7.6
-8233110;-62791520;7.6
-8229430;-62796680;15.0
-8228690;-62792280;15.0
-8227940;-62787870;12.3
-8225750;-62801780;11.2
-8224260;-62793010;15.0
-8744370;-62902760;15.8
-8743640;-62898540;5.8
-8742320;-63082790;10.9
-8740750;-62907700;15.8
-8733720;-63084250;9.3
-8731990;-62883090;5.3
-8731310;-62882860;5.3
-8724740;-63030690;54.5
-8724040;-63026550;54.5
-8723730;-63077470;5.5
-8723470;-62996600;7.9
-8723340;-63022380;6.7
-8720420;-63031440;13.0
-8719730;-63027290;13.0
-8719420;-63078170;32.0
-8712340;-62903490;8.4
-8707980;-62904210;4.4
-8706040;-63025180;20.3
-8704640;-63016890;3.6
-8701720;-63025910;21.2
-8701020;-63021740;21.2
-8700510;-62966070;12.6
-8699800;-62961870;12.6
-8694910;-62906390;2.8
-8694040;-62954220;6.2
-8693330;-62949990;15.4
-8692700;-62919830;44.5
-8691990;-62915600;30.5
-8687630;-62916340;30.5
-8683990;-62921290;21.3
-8683280;-62917060;51.4
-8677920;-63042680;11.9
-8677210;-63038540;6.0
-8672950;-63013640;9.0
-8672890;-63039260;6.0
-8672470;-62853410;5.1
-8668620;-63014360;9.0
-8668080;-62880440;7.9
-8665180;-62889770;6.4
-8663720;-62881210;7.9
-8656580;-63139630;7.3
-8656440;-62891170;7.6
-8655910;-63135530;8.6
-8654760;-63139580;11.9
-8654050;-63135490;15.1
-8652290;-63140350;7.3
-8651610;-63136250;8.6
-8651310;-63017250;10.4
-8649890;-62905290;9.9
-8649170;-62953120;50.9
-8648440;-62948900;17.8
-8646980;-63017960;16.1
-8646260;-63013810;16.1
-8644820;-62953850;10.1
-8644090;-62949620;10.5
-8641930;-63014530;16.1
-8640360;-63015010;5.9
-8608820;-63118180;17.9
-8608130;-63114050;17.9
-8607430;-63109930;21.9
-8605220;-63123020;15.9
-8604520;-63118920;17.9
-8603820;-63114780;17.9
-8603130;-63110660;21.9
-8600340;-63094190;3.6
-8599640;-63090080;3.6
-8599520;-63115520;6.5
-8596140;-63069410;7.3
-8595330;-63090810;8.4
-8585010;-63160040;13.8
-8584310;-63155970;9.5
-8580710;-63160720;6.1
-8580010;-63156640;9.9
-8579500;-63101920;5.8
-8578790;-63097800;6.7
-8573930;-63043280;4.6
-8570310;-63048160;6.7
-8569660;-63018300;6.9
-8568950;-63014120;6.4
-8568230;-63009950;6.4
-8566040;-63023190;6.4
-8562330;-63079350;39.7
-8561710;-63023920;6.4
-8559560;-63011390;10.6
-8558720;-63084210;13.4
-8558130;-63003030;11.5
-8558010;-63080090;13.4
-8556370;-63173150;4.7
-8553700;-63080820;13.4
-8548670;-63077380;74.4
-8547950;-63073270;74.4
-8546930;-63077450;8.7
-8546250;-63073330;8.7
-8372100;-62893370;12.8
-8367880;-62814390;10.0
-8367790;-62867720;37.0
-8366340;-62859110;21.7
-8365610;-62854810;18.8
-8364120;-62872750;37.0
-8363290;-62921310;8.4
-8326070;-62887950;15.1
-8323860;-62875050;17.1
-8323120;-62870750;8.2
-8320940;-62884380;15.1
-8319460;-62875790;17.1
-8318720;-62871490;8.2
-8301750;-62825470;6.5
-8299110;-62940800;9.8
-8298760;-62940420;7.3
-8292930;-62826930;5.4
-8292180;-62822590;9.7
-8290830;-62919780;4.3
-8282870;-62899010;14.0
-8268330;-62866050;70.4
-8262850;-62994250;20.1
-8261530;-62959800;18.2
-8260810;-62955530;18.2
-8260090;-62951280;57.1
-8257770;-62990770;20.1
-8257390;-62827820;24.1
-8256670;-62823480;24.1
-8255940;-62819130;13.6
-8255710;-62952000;9.0
-8254990;-62947730;9.0
-8253710;-62832900;15.2
-8252980;-62828560;34.7
-8252250;-62824220;34.7
-8250790;-62815520;67.1
-8247840;-62824970;34.7
-8246370;-62816270;67.1
-7809530;-67450970;5.0
-7752230;-67060320;3.8
-7698060;-67100430;7.0
-7610040;-67406300;7.2
-7609920;-67340950;14.1
-7607180;-67410580;7.2
-7604330;-67414880;5.0
-7603750;-67411110;4.0
-7490380;-67672900;4.0
-7371030;-68259800;8.7
-6412300;-68268910;3.3
-9466130;-67428340;5.0
-9416630;-67533260;5.8
-9414390;-67541060;10.7
-9404790;-67523920;14.0
-9402440;-67464580;4.7
-9401410;-67524440;14.0
-9396940;-67540070;8.7
-9396900;-67517700;8.0
-9374860;-67487560;9.0
-9311370;-67754280;3.0
-9310800;-67750680;3.0
-9309130;-67762000;3.7
-9308570;-67758410;3.7
-9308010;-67754810;3.0
-9307440;-67751210;3.0
-9305210;-67758930;5.9
-9304640;-67755330;3.5
-9270380;-68275250;2.4
-9253730;-67615880;3.0
-9251480;-67623650;4.7
-9250920;-67620030;4.7
-9228370;-68245700;3.0
-9227830;-68242170;3.0
-9224500;-68242700;25.1
-9224420;-67493760;8.9
-9221610;-67497950;6.8
-9211550;-67589040;29.5
-9206410;-67991460;15.8
-9201970;-67984850;2.9
-9200990;-67720500;10.0
-9198630;-67985360;4.4
-9198190;-67724630;13.1
-9197630;-67721020;2.6
-9185090;-67785890;37.3
-9182210;-67834180;43.6
-9145440;-68212210;3.6
-9129780;-68243560;8.3
-9128700;-68236500;4.0
-9126870;-67743380;14.8
-9125370;-68237010;4.0
-9122860;-67517270;3.4
-9122390;-67714520;5.9
-9119020;-67715050;5.9
-9110280;-68405170;5.6
-9083100;-68849850;4.0
-9068070;-67775240;3.3
-9047220;-67885190;6.4
-9045110;-67760370;7.0
-8960820;-68469510;2.8
-8957500;-68470010;2.8
-8949290;-67345440;5.5
-8948710;-67341750;24.0
-8945300;-67342290;24.0
-8937420;-67358710;43.9
-8934020;-67359250;43.9
-8888180;-68728140;3.2
-8866820;-68699260;8.2
-8822880;-68656010;18.2
-8819570;-68656520;17.8
-8811970;-67363240;9.3
-8797280;-68732100;13.0
-9795460;-67830440;3.3
-9790920;-67889630;1.7
-9764770;-67853520;7.1
-9761430;-67854050;3.2
-9761420;-67876000;8.3
-9657270;-67528200;9.4
-9643320;-67748500;4.6
-9619540;-68606980;5.1
-9557240;-68487710;3.7
-9518050;-67765330;6.9
-9497200;-67531240;2.8
-9449160;-68069150;12.8
-9406060;-68630860;12.9
-9404990;-68623870;2.2
-6397260;-55912590;3.6
-6764220;-55463100;8.7
-6519350;-55879420;7.8
-6517830;-55886630;9.0
-6516510;-55879680;9.0
-6513570;-55887730;17.7
-6512300;-55880720;7.8
-6510780;-55887970;10.3
-6508670;-55642490;15.1
-6506000;-55628270;6.9
-7520200;-55575390;9.8
-7518890;-55568370;11.8
-7515770;-55568680;9.4
-7451930;-55662260;5.7
-7447930;-55464890;11.0
-7201660;-55539430;21.7
-7198530;-55544980;11.9
-7197150;-55537820;11.9
-7195830;-55547710;21.8
-7194510;-55540570;21.7
-7193230;-55533730;21.7
-7191350;-55546010;34.3
-7189980;-55538900;34.3
-7188730;-55532380;40.3
-7187340;-55541650;19.5
-7186090;-55534930;19.5
-3519180;-56310730;13.4
-3517540;-56313050;8.4
-3516340;-56305980;8.4
-3034200;-56696540;7.7
-2723430;-56571220;9.7
-2721390;-56573580;16.6
-4906340;-56044690;9.6
-4904210;-56047500;14.0
-4773930;-55996350;16.2
-4742400;-55986290;59.4
-4564660;-56260090;20.2
-4561790;-56262980;14.4
-4560580;-56256000;13.9
-4505890;-56237320;12.4
-4242970;-56387440;74.9
-4241760;-56380500;50.9
-4240250;-56391060;49.9
-4239000;-56384120;36.5
-4237760;-56377280;36.5
-4222780;-56397500;6.8
-6434790;-56038750;6.8
-6420490;-56000000;7.6
-6242380;-55927640;10.6
-6155190;-56338130;13.6
-6154600;-56337620;12.2
-7679740;-56656670;4.3
-2087470;-56657200;8.1
-2085840;-56659520;8.3
   -.986370;-57552210;5.2
-3684820;-57052330;14.5
-3683740;-57046080;15.9
-3526220;-56907940;11.4
-3524980;-56907620;14.1
-3427640;-57837000;4.0
-2383680;-56743940;10.5
-2383540;-57095800;11.9
-4331700;-57593490;7.9
-4305400;-57981010;2.6
-3932600;-58455510;10.0
-3897370;-57172820;6.1
-3818770;-56964460;15.3
-3817730;-56958340;15.3
-3728760;-57427380;14.1
-3727270;-58263730;5.2
-3656900;-57466670;33.8
-6410290;-57782530;21.5
-6408110;-57785180;40.6
-6407190;-57780030;28.1
-6403950;-57783590;21.5
-6167960;-57785450;8.9
-6140310;-57885760;6.7
-6139360;-57880560;6.7
-6137030;-57882050;13.5
-5877670;-57697050;15.9
-6735070;-58991760;5.7
-6733930;-58991670;7.0
-6710470;-58817000;2.9
-6708100;-58817380;5.7
-6675970;-58862910;9.2
-6997760;-59094530;8.4
-6997750;-59094090;7.6
-6992700;-59099110;10.3
-6992680;-59099580;11.6
-6991970;-59095540;8.4
-6991970;-59095080;7.6
-6991260;-59091450;8.4
-6991230;-59090990;7.6
-6986900;-59100030;20.8
-6986880;-59100510;21.1
-6986180;-59096490;8.6
-6986170;-59096010;9.2
-6985470;-59092410;8.6
-6985430;-59091930;9.2
-6980380;-59097390;8.6
-6980370;-59096900;9.2
-6947120;-59111620;3.9
-6946390;-59107480;3.9
-6945650;-59103310;4.5
-6944920;-59099210;4.5
-6944780;-58996950;3.1
-6866640;-59095560;12.8
-6866070;-59092770;22.0
-6865900;-59091520;18.1
-6857440;-59043500;2.7
-6839030;-58573710;4.9
-6837570;-58895730;3.0
-6836010;-58894930;5.6
-6834620;-58583580;11.2
-6833820;-58579110;7.9
-6824250;-58594590;2.7
-6814070;-58899770;5.8
   -.684120;-57960040;10.1
-2063530;-59382850;3.5
-2201360;-58146250;4.0
-3589030;-58988700;4.3
-3581570;-59019220;22.9
-3567040;-59345980;5.8
-3680980;-58554940;8.4
-3677360;-58554150;7.1
-3641660;-58705040;17.3
-3587690;-59018140;22.9
-3586220;-58719070;4.7
-3581690;-58717190;27.4
-3580750;-59014400;22.9
-3579970;-58720110;16.7
-3579120;-58715240;13.0
-3566080;-59002370;7.9
-3543700;-58682560;5.8
-3462450;-59324040;11.1
-3455670;-59320510;11.5
-3431100;-58453750;7.0
-3374820;-59173330;10.4
-3266780;-59349690;8.7
-3265250;-59350570;9.7
-3264500;-59346010;9.7
-3245580;-58891530;5.9
-3229040;-58869310;5.3
-3204770;-59360100;4.6
-3176620;-59303940;10.1
-3129250;-59018180;5.9
-3128270;-59019240;8.6
-3124780;-59297600;6.5
-2924450;-58292460;14.1
-3495880;-59506750;3.7
-3492560;-59505800;4.7
-3480520;-59543760;5.0
-3476030;-59553460;8.1
-3475290;-59549030;8.1
-3470100;-59554490;8.1
-3469350;-59550030;8.1
-3465720;-59528370;5.5
-3170930;-59046540;23.2
-3459760;-59529300;5.2
-3458510;-59411810;9.0
-3445570;-59553940;10.4
-3437320;-59577290;4.4
-3437070;-59744310;4.8
-3435500;-59744260;9.0
-3434830;-59582160;3.7
-3431190;-59745240;4.8
-3415430;-59867810;5.6
-3414730;-59863620;5.6
-3414030;-59859460;10.6
-3380340;-59387620;4.4
-3379570;-59383190;4.4
-3379200;-59392250;10.4
-3378460;-59387760;8.8
-3377730;-59383290;8.8
-3374320;-59388580;9.5
-3368840;-59064010;3.5
-3368730;-59174370;10.4
-3368300;-59173890;6.5
-3286690;-59592810;4.2
-3279850;-59425900;10.8
-3277790;-59426940;10.0
-3266000;-59345140;8.7
-3175850;-59299380;17.2
-3175630;-59303600;12.7
-3174880;-59299020;13.2
-3170120;-59041730;29.7
-3105900;-59444900;11.3
-3084810;-59429930;5.7
-3083420;-59432970;8.8
-3076530;-59417660;6.1
-3076140;-59539580;8.8
-3075240;-59420750;11.9
-3074500;-59416210;9.5
-3070480;-59418510;6.8
-3068450;-59417050;9.5
-3063620;-59414660;6.8
-4379580;-58643040;16.2
-4091620;-59134560;19.4
-4046980;-59127940;8.1
-3991820;-59361540;8.5
-3967850;-59219070;8.3
-3915830;-58797460;5.5
-3914650;-58798360;4.2
-3897600;-59349420;52.7
-3880790;-58531260;11.6
-3818740;-59312290;13.7
-3814410;-59310840;5.7
-3780420;-59341420;4.7
-3751100;-59277130;4.3
-3741360;-58957160;8.7
-3740550;-58955500;3.5
-3715480;-58920510;17.2
-3708120;-58544490;6.9
-4573550;-59418890;2.4
-4490780;-59638940;6.4
-4418820;-59565470;4.1
-4411970;-59347850;24.1
-4411240;-59343520;39.7
-4410200;-59937140;8.8
-4404210;-59550540;5.0
-4301280;-59713910;3.6
-4300550;-59711350;4.0
-4273670;-60006720;6.7
-4267290;-60003720;12.7
-4246860;-59709890;5.6
-4199230;-59994000;14.3
-4193520;-59994920;15.7
-4192850;-59990970;11.1
-4154810;-59940130;7.5
-4093430;-59136040;15.7
-3988760;-59732770;3.3
-3988070;-59728570;3.3
-3987730;-59729610;5.4
-3971620;-59241460;8.5
-3970860;-59236990;8.5
-3968590;-59223520;8.3
-3965600;-59242450;8.5
-3910150;-59586070;4.2
-3901420;-59351840;10.3
-3900680;-59347400;10.3
-3894690;-59348330;26.2
-3892590;-59553860;13.6
-3891880;-59549620;10.4
-3821200;-59314450;7.4
-3819470;-59316720;8.2
-3801230;-59575070;8.9
-3790150;-59581310;9.0
-3789420;-59576990;10.8
-3785210;-58958040;35.4
-3784400;-58953270;35.4
-3783600;-58948580;14.4
-3762360;-59416890;4.0
-3751920;-59318660;8.5
-3736940;-59554360;8.9
-3736230;-59443490;7.5
-3732240;-59549460;8.5
-3716300;-58925230;13.2
-3712210;-59684090;16.4
-3711510;-59679890;16.4
-3706340;-59685070;16.4
-5618990;-60227620;5.2
-5613490;-60228490;5.2
-5573720;-60227610;12.6
-5573590;-60227790;10.4
-5573070;-60223940;12.6
-5572970;-60224110;10.4
-5570600;-60176140;6.0
-5570360;-60176110;6.1
-5568130;-60195240;8.2
-5568020;-60195140;6.3
-5566910;-60187980;10.8
-5566750;-60187910;6.4
-5562720;-60229470;8.5
-5562590;-60229670;7.1
-5562080;-60225830;8.5
-5561970;-60226020;7.1
-5557210;-60230380;8.5
-5557080;-60230590;14.6
-5556570;-60226750;8.5
-5556470;-60226960;14.6
-5555930;-60223120;10.9
-5555860;-60223330;10.0
-5496630;-60273810;5.8
